Domain name;Source;Cloudflare (Unfiltered) - 1.1.1.1;Cloudflare (Security Only) - 1.1.1.2;Cleanbrowsing - 185.228.168.168;AdGuard - 94.140.14.15;Quad9 (Malware/Ad Blocking) - 9.9.9.9
PING (ms);-;22.301;18.287;15.134;21.809;22.932
nexxwave.be (safe domain);-;85.9.209.122;85.9.209.122;85.9.209.122;85.9.209.122;85.9.209.122
nasa.gov (safe domain);-;192.0.66.108;192.0.66.108;192.0.66.108;192.0.66.108;192.0.66.108
google.com (safe domain);-;142.250.79.206;172.217.29.238;142.250.219.14;172.217.30.78;142.251.134.174
cloudflare.com (safe domain);-;104.16.132.229;104.16.133.229;104.16.133.229;104.16.133.229;104.16.132.229
microsoft.com (safe domain);-;13.107.213.34;13.107.213.34;13.107.246.34;13.107.213.33;13.107.226.33


Domain name;Source;Cloudflare (Unfiltered) - 1.1.1.1;Cloudflare (Security Only) - 1.1.1.2;Cleanbrowsing - 185.228.168.168;AdGuard - 94.140.14.15;Quad9 (Malware/Ad Blocking) - 9.9.9.9
215d4ee8.flyjasper.ca;CERT.pl;156.59.27.193;
2169uu.top;CERT.pl;8.8.8.8;
2171uu.top;CERT.pl;8.8.8.8;
21796483.xyz;CERT.pl;172.67.132.122;104.21.13.29;;104.21.13.29;104.21.13.29
222srrr.weebly.com;CERT.pl;74.115.51.9;;;74.115.51.9
222travel.com;CERT.pl;159.203.125.155;
2232uu.top;CERT.pl;188.127.241.99;
22334211.weebly.com;CERT.pl;74.115.51.9;;;74.115.51.8
2244rr55.weebly.com;CERT.pl;74.115.51.8;;;74.115.51.8
2284uu.top;CERT.pl;8.8.8.8;
23480796.xyz;CERT.pl;104.21.63.25;172.67.169.63;104.21.63.25;172.67.169.63;172.67.169.63
234njn324jn243n24.click;CERT.pl;104.21.54.127;
235851.click;CERT.pl;172.67.199.220;
23585142.click;CERT.pl;172.67.206.144;
236d417f.flyjasper.ca;CERT.pl;156.59.27.193;
2388uu.top;CERT.pl;8.8.8.8;
23bc74n23c4.shop;CERT.pl;172.67.133.142;
23e4d976.355c2dad197e2ed1b6bd1017.workers.dev;CERT.pl;172.67.136.2;
24-7cryptocurrenciez.com;CERT.pl;185.62.58.189;
24-nauczanie.org;CERT.pl;172.67.159.14;
2403003a0648715a3b0675e3b2f033a3.myxstalk.sbs;CERT.pl;104.21.37.223;
24622266.euro-maconnerie.fr;CERT.pl;156.59.27.193;
2470uu.top;CERT.pl;8.8.8.8;
247favsdeals.world;CERT.pl;91.195.240.123;
247filesharing1.com;CERT.pl;188.166.22.196;
24belgium.today;CERT.pl;104.21.30.146;
24denmark.today;CERT.pl;172.67.142.245;
24newsno.top;CERT.pl;64.227.67.198;
24yazymgfobzy.mocha.app;CERT.pl;104.19.162.13;
2578uu.top;CERT.pl;8.8.8.8;
2583uu.top;CERT.pl;8.8.8.8;
25dcb60e.flyjasper.ca;CERT.pl;156.59.27.193;
2600uu.top;CERT.pl;8.8.8.8;
26059814.xyz;CERT.pl;104.21.46.103;
2618uu.top;CERT.pl;8.8.8.8;
26512.click;CERT.pl;104.21.87.5;
2667uu.top;CERT.pl;8.8.8.8;
26948371.xyz;CERT.pl;172.67.214.250;172.67.214.250;104.21.67.59;104.21.67.59;104.21.67.59
272491af.flyjasper.ca;CERT.pl;156.59.27.193;
27365.click;CERT.pl;172.67.214.70;
292c92d1.flyjasper.ca;CERT.pl;156.59.27.193;
2938b078.flyjasper.ca;CERT.pl;156.59.27.193;
293onkomba.com;CERT.pl;91.204.209.212;
294bolanxuetangyi.fdxyzd.shop;CERT.pl;51.38.122.203;
2955db34.liftmyresume.com;CERT.pl;156.59.27.193;
295d1a27.liftmyresume.com;CERT.pl;156.59.27.193;
299ff.net-zaplac.shop;CERT.pl;104.21.96.151;
29ceff29.liftmyresume.com;CERT.pl;156.59.27.193;
2a68729b.flyjasper.ca;CERT.pl;156.59.27.193;
2af6.net-subskrypcje.digital;CERT.pl;172.67.152.59;
2b29adb4.liftmyresume.com;CERT.pl;156.59.27.193;
2b2e2dcf.liftmyresume.com;CERT.pl;156.59.27.193;
2b3a5c69.liftmyresume.com;CERT.pl;156.59.27.193;
2b588952.liftmyresume.com;CERT.pl;156.59.27.193;
2brothersautocare.com;CERT.pl;185.230.63.107;
2d019d21.flyjasper.ca;CERT.pl;156.59.27.193;
2d0f6a63.flyjasper.ca;CERT.pl;156.59.27.193;
2ddd5640.liftmyresume.com;CERT.pl;156.59.27.193;
2ec06c4e.flyjasper.ca;CERT.pl;156.59.27.193;
2fish.net;CERT.pl;142.93.232.236;
2fn01.com;CERT.pl;144.31.244.17;
2fn2.com;CERT.pl;78.159.156.17;
2fn7.com;CERT.pl;144.31.244.17;
2fn9.com;CERT.pl;144.31.244.17;
2gxhxqv2ddqqa.mocha.app;CERT.pl;104.19.162.13;
2jkzdnsf.top;CERT.pl;8.8.8.8;
2kz6sotqoflqa.mocha.app;CERT.pl;104.19.162.13;
2o1obv.biubiu.ge;CERT.pl;109.169.81.190;
2o5i5nupt4zng.mocha.app;CERT.pl;104.19.162.13;
2pj00.com;CERT.pl;144.31.244.17;
2pj88.com;CERT.pl;144.31.244.17;
2pj99.com;CERT.pl;144.31.244.17;
2plinvestshop.convertri.com;CERT.pl;35.185.3.114;
2v3fyb994yc6nvy5vhsep2d5t3cy2fudgujrot4tcgvyygr0eic3c72gakes.s3-website-us-east-1.amazonaws.com;CERT.pl;52.217.71.123;16.15.183.43;52.216.50.205;52.217.121.165
2wheelsandamap.com;CERT.pl;185.151.30.202;
2z0z.com;CERT.pl;78.159.156.214;
3.capitalists.foundation;CERT.pl;172.67.185.219;
3.elast1co.live;CERT.pl;198.54.117.242;
00.lightb0x.ru;URLHaus;104.21.28.221;172.67.147.185;104.21.28.221;172.67.147.185
0022a601.pphost.net;URLHaus;185.216.144.21;
00f.deepflash.ru;URLHaus;104.21.48.116;104.21.48.116;172.67.151.12;104.21.48.116
00w1g.j1ttersnap.ru;URLHaus;104.21.59.244;104.21.59.244;104.21.59.244;172.67.185.213
09c1d5c3-1a6e-4c05-8e4e-eff75c6b5dd6.usrfiles.com;URLHaus;13.227.207.73;13.227.207.73;;13.227.207.39
0a9bd.softcr5st.ru;URLHaus;172.67.133.207;104.21.5.200;104.21.5.200;104.21.5.200
0bz6vz64.blue128cinder.digital;URLHaus;172.67.216.146;;;104.21.86.75
0dmtxln9.afriteblurbcepes.ru;URLHaus;104.21.45.125;104.21.45.125;172.67.214.74;172.67.214.74
0do79h4s.blueh1ll.ru;URLHaus;104.21.29.151;104.21.29.151;104.21.29.151;172.67.149.105
0ej.frostc0met.ru;URLHaus;104.21.90.38;104.21.90.38;172.67.152.110;172.67.152.110
0g7o3.redm0on.ru;URLHaus;172.67.133.114;104.21.5.124;172.67.133.114;172.67.133.114
0gays.siickhorn.ru;URLHaus;172.67.222.47;104.21.70.92;104.21.70.92;104.21.70.92
0gs.mossgate.ru;URLHaus;172.67.162.216;172.67.162.216;104.21.82.199;172.67.162.216
0k.softc0re.ru;URLHaus;104.21.51.90;172.67.177.252;104.21.51.90;172.67.177.252
0live-vvork.olive4parcel.coupons;URLHaus;212.111.89.17;
0m0923vi.ngotln.ru;URLHaus;172.67.192.56;172.67.192.56;172.67.192.56;104.21.65.206
0mp8j.n1ghtbreeze.ru;URLHaus;172.67.136.52;172.67.136.52;172.67.136.52;172.67.136.52
0p.sn1pcradle.ru;URLHaus;172.67.208.144;172.67.208.144;104.21.77.135;104.21.77.135
0s.frostbranch.ru;URLHaus;104.21.31.242;104.21.31.242;172.67.180.246;172.67.180.246
0tmh.frostc0met.ru;URLHaus;104.21.90.38;172.67.152.110;172.67.152.110;172.67.152.110
0ufhrxly.chattytolet.digital;URLHaus;104.21.3.205;
